Date,nps,Comment
12/02/2023 19:58,10,BUEN SERVICIO
12/02/2023 19:56,9,es mas practico
12/02/2023 19:47,10,ES MUY FACIL
12/02/2023 19:36,10,muy facil de usar
12/02/2023 19:28,10,"Mi primera vez volando, y no veo ninguna complicacion"
12/02/2023 19:20,10,funcionabilidad
12/02/2023 19:10,9,Muy lento el proceso de reserva
12/02/2023 19:08,10,bueno
12/02/2023 18:35,9,Fácil acceso
12/02/2023 18:25,9,esta pagina es muy amigable
12/02/2023 18:06,10,Sencillo y rapido
12/02/2023 18:00,10,por servicio
12/02/2023 17:59,10,por que es muy rápido y fácil
12/02/2023 17:35,10,facilidad
12/02/2023 17:13,10,muy bueno gracias
12/02/2023 16:44,10,muy facil
12/02/2023 16:37,10,eEs facil y rapido
12/02/2023 16:32,9,sitio amigable
12/02/2023 16:06,10,FACIL DE ENTENDER
12/02/2023 15:13,10,muy facil de utilizar y sitio muy amigable
12/02/2023 15:08,10,Rapida
12/02/2023 14:27,9,bueno
12/02/2023 14:17,10,Facil y rapido de usar
12/02/2023 14:03,9,Por el momento todo ha salido conforme a lo planeado
12/02/2023 13:56,10,a sido facil egistrarme
12/02/2023 05:45,10,9
12/02/2023 05:40,10,buena empresa
12/02/2023 05:34,10,Efectividad
12/02/2023 05:28,10,mucha eficiencia
12/02/2023 05:22,9,ES AGIL
12/02/2023 05:09,10,LLLL
12/02/2023 04:59,9,excelente servicio
12/02/2023 04:29,9,muy buen servicio
12/02/2023 04:24,9,es rapido y practico
12/02/2023 04:10,10,es fácil y rápido
12/02/2023 04:07,10,agilizar proceso de abordaje
12/02/2023 03:44,10,MUY PRACTICO
12/02/2023 03:36,10,excelete y rapido
12/02/2023 03:25,9,es sencillo
12/02/2023 03:08,10,MUY BUEN SERVICIO
12/02/2023 02:40,9,me encanto el servicio y las consideraciones de el staf por que viajo con niños
12/02/2023 02:39,10,Buen servicio
12/02/2023 02:28,10,"fácil y rápido, en 2 minutos"
12/02/2023 01:46,10,"BUEN PRECIO, BUEN TRATO TELEFÓNIO CON DUDAS  Y MODERNO EN SU PAGINA WEB"
12/02/2023 01:38,10,Eficiencia
12/02/2023 01:32,9,MUY BUENO
12/02/2023 01:13,10,por dar mucho tiempo previo para hacerlo
12/02/2023 00:59,10,Me parece muy buena opción para quien no llevará equipaje documentado y es sumamente rápido.
12/02/2023 00:50,10,por que es mas facil que Volaris
12/02/2023 00:25,10,SON MUY PUNTUALES
12/02/2023 00:21,9,ES BUENO
12/02/2023 00:14,10,muy rapida
12/02/2023 00:07,10,Muy sencillo
11/02/2023 23:49,10,es muy rapido y favil
11/02/2023 23:47,9,eficientes
11/02/2023 23:14,10,.-
11/02/2023 22:46,10,POR QUE ES RAPIDO Y CONFIABLE
11/02/2023 22:36,10,SERVICIO
11/02/2023 22:33,10,Excelente servicio y muy sencillo
11/02/2023 22:03,10,"mejoro mucho la pagina web, excelente!!!!"
11/02/2023 21:58,10,Muy rápido y sencillo.
11/02/2023 21:28,10,BUEN SERVICIO
11/02/2023 21:20,10,TODO MUY PRACTICO
11/02/2023 21:10,10,precio - costo
11/02/2023 21:02,10,buen servicio
11/02/2023 20:54,10,Se puede hacer con tiempo y es fácil
11/02/2023 20:51,10,EFICIENTE Y AGIL
11/02/2023 20:41,10,por la seguridad del personal abordo
11/02/2023 20:36,10,es facil de seguir los pasos
11/02/2023 20:33,10,ES MUY AMIGABLE LA PAGINA
11/02/2023 20:19,10,todo bien
11/02/2023 20:17,10,es buena aerolinea
11/02/2023 20:10,9,por lo facil y rapido
11/02/2023 20:10,10,MUY BIEN
11/02/2023 20:04,10,si
11/02/2023 19:57,9,muy agil y veras
11/02/2023 18:54,10,porque es mas fácil y de manera mas anticipada
11/02/2023 18:52,10,UTIL
11/02/2023 18:49,10,Porque es una pagina muy amigable
11/02/2023 18:45,10,"Buenos precios, excelentes destinos, promociones"
11/02/2023 18:45,10,práctico
11/02/2023 18:21,10,MUY BUEN SERVICIO
11/02/2023 17:54,10,porque es mas comodo
11/02/2023 17:09,9,Prontitud
11/02/2023 16:49,10,Todo bien gracias
11/02/2023 16:45,10,Fcail de usar y rapida
11/02/2023 16:38,10,fue rapido y facil
11/02/2023 16:34,10,FLEXIBILIDAD
11/02/2023 16:31,10,Es agil la pagina
11/02/2023 16:25,10,PRECIO
11/02/2023 15:53,10,mas rapido
11/02/2023 15:42,10,Hasta el momento no eh tenido fallas.
11/02/2023 14:37,10,OK
11/02/2023 14:13,9,-
11/02/2023 13:59,9,ME GUSTA
11/02/2023 13:24,9,es rapido
11/02/2023 13:21,10,rápida y de facil acceso
11/02/2023 07:04,10,muy bien
11/02/2023 06:25,10,PR
11/02/2023 06:12,10,OK
11/02/2023 06:04,10,claridad
11/02/2023 06:02,10,muy rapido y buena información
11/02/2023 05:08,10,Porque es facil y rapido!
11/02/2023 04:53,10,RAPIDEZ
11/02/2023 04:37,10,OK
11/02/2023 04:34,9,DIFICIL
11/02/2023 04:01,9,RÁPIDO
11/02/2023 03:48,10,NA
11/02/2023 03:29,9,rapidez
11/02/2023 03:27,10,es muy facil
11/02/2023 03:17,10,proceso agil
11/02/2023 03:08,9,Si
11/02/2023 03:03,10,EXCELLENT
11/02/2023 02:15,10,El asesor telefonico que me atendió me brindo un excelente servicio
11/02/2023 02:14,10,Plataforma muy practica
11/02/2023 01:50,10,tramite sencillo
11/02/2023 01:50,10,Por eficiente.
11/02/2023 01:49,10,la mejor linea
11/02/2023 01:39,10,OK
11/02/2023 01:37,9,MUY RAPIDO HACER EL CHECK IN
11/02/2023 01:29,9,Facilidad
11/02/2023 01:15,10,ES MUY CONVENIENTE
11/02/2023 01:13,10,Muy fácil y rápido
11/02/2023 00:58,10,me encanta comprar por el portal ya que es una manera muy rápida y eficiente
11/02/2023 00:47,10,Económico y facil de hacer los tramites
11/02/2023 00:30,10,practico y rapido
11/02/2023 00:26,10,MUY FACIL EL PROCESO DE IMPRIMIR PASE
11/02/2023 00:07,10,es facil hacerlo con anticipacion
11/02/2023 00:03,10,sencillo de hacer
10/02/2023 23:48,10,rapidez
10/02/2023 23:40,10,Muy fácil
10/02/2023 23:16,10,si
10/02/2023 22:59,10,por los vuelos y precios
10/02/2023 22:57,9,"Demasiadas opciones de adicionales y ventanas...pónganlo en una sola pestaña y quien quiera otras opciones adicionales, que abra esa pestaña."
10/02/2023 22:55,9,hace mas rapido el proceso
10/02/2023 22:47,10,"notificaciones, ayudan"
10/02/2023 22:41,10,sencillo y rapido
10/02/2023 22:41,10,facilidad
10/02/2023 22:34,10,ES RAPIDO
10/02/2023 22:23,9,Mas facil y rapido desde casa!!!
10/02/2023 22:01,10,fue rapido el tramite
10/02/2023 21:41,10,RAPIDEZ
10/02/2023 21:40,10,.
10/02/2023 21:39,9,El proceso fue fácil y rápido
10/02/2023 21:24,10,ok
10/02/2023 21:14,10,ME FUE FACIL COMPRAR Y CAMBIAR MIS DOTERS
10/02/2023 21:06,10,USER FRIENDLY
10/02/2023 21:04,10,Muy Amigable y rapido
10/02/2023 20:48,10,eficiencia
10/02/2023 20:45,10,si
10/02/2023 20:45,10,POR LA ATENCION
10/02/2023 20:40,10,SERVICIO
10/02/2023 20:38,10,OK
10/02/2023 20:37,10,porque me evito filas
10/02/2023 20:24,9,Rapidez
10/02/2023 20:21,9,Facil acceso al website.
10/02/2023 19:59,10,...
10/02/2023 19:52,10,...
10/02/2023 19:51,10,Eficiencia
10/02/2023 19:45,10,gracias
10/02/2023 19:43,10,ES FÁCIL Y RÁPIDO
10/02/2023 19:42,10,GRAN INTERFAZ DE USUARIO
10/02/2023 19:27,10,muy facil y accesible
10/02/2023 19:21,9,esta todo en orden
10/02/2023 19:17,10,todo ok
10/02/2023 19:11,9,es facil de usar
10/02/2023 18:59,10,"Porque me resuelven fácilmente, gracias."
10/02/2023 18:52,10,eficiente
10/02/2023 18:50,9,accesible
10/02/2023 18:50,10,gRACIAS...!
10/02/2023 18:44,10,z
10/02/2023 18:39,10,BUEN ATENCION
10/02/2023 18:34,9,Fàcil de usar
10/02/2023 18:24,10,Pude hacer muy ben mi reservación y check inn
10/02/2023 18:23,10,Rapidez
10/02/2023 18:23,10,es sencillo
10/02/2023 18:20,10,Es simple
10/02/2023 18:13,10,muy rapido
10/02/2023 18:06,10,EXELENTE SERVICIO
10/02/2023 17:41,10,Es muy económico y sus instalaciones y servicios son excelentes
10/02/2023 17:38,10,"ES MUY SENCILLO SIEMPRE Y CUANDO SEPAS USAL LA COMPUTO JEJEJEJE,PORQUE ANTES NO SAVIA"
10/02/2023 17:32,10,MUY BUENO
10/02/2023 17:30,10,por su agilidad
10/02/2023 17:20,10,por los precios
10/02/2023 17:16,10,rapido y facil
10/02/2023 17:14,9,RAPIDO Y ENTENDIBLE
10/02/2023 17:11,10,Gracias
10/02/2023 17:07,10,SI
10/02/2023 17:07,10,FACILIDAD Y MUY INTUITIVA PAGINA
10/02/2023 17:06,10,Buen Servicio
10/02/2023 16:54,10,Es super sencillo y rápido
10/02/2023 16:48,10,RAPIDA
10/02/2023 16:47,10,ES MUY SENCILLO
10/02/2023 16:38,10,Por su atencion
10/02/2023 16:25,10,rapida
10/02/2023 16:23,10,muy practico y sencillo gracias
10/02/2023 16:23,10,BUEN SERVICIO
10/02/2023 16:08,10,por el servicio
10/02/2023 16:04,10,es sencillo el uso de la pagina
10/02/2023 15:54,10,Es rapido y facil muchas gracias!!
10/02/2023 15:27,10,excelente servcio
10/02/2023 14:59,10,Para evitar filas
10/02/2023 14:47,10,RAPIDEZ EN LA PAGINA Y ENTENDIBLE
10/02/2023 14:10,10,facil de hacer el tramite
10/02/2023 13:37,10,Siempre a tiempo.
10/02/2023 12:43,10,Es rapido
10/02/2023 07:33,10,muy rapidos
10/02/2023 06:21,10,Muy rápida
10/02/2023 05:42,10,facil y amigable
10/02/2023 05:29,10,por costos economicos
10/02/2023 05:19,10,Por la facilidad
10/02/2023 05:14,10,ahorro de tiempo
10/02/2023 04:41,10,ES FACIL Y CONFIABLE
10/02/2023 04:33,10,es fácil
10/02/2023 04:28,10,PORQUE ES MAS RAPIDO Y FACIL DE ELABORARLO
10/02/2023 04:25,10,"Eficiente, amigable, fácil"
10/02/2023 04:25,10,RÁPIDO Y SENCILLO
10/02/2023 04:23,10,Facil y rapido
10/02/2023 04:22,10,Facilidad.
10/02/2023 03:51,10,Es muy sencillo.
10/02/2023 03:46,10,muy sencillo y rapido
10/02/2023 03:40,10,buenos precios y servicio
10/02/2023 03:30,9,LIBRE
10/02/2023 03:05,10,Fue muy práctico
10/02/2023 03:05,10,Muy eficiente
10/02/2023 03:04,10,Es fácil
10/02/2023 02:56,10,ES RAPIDO
10/02/2023 02:48,10,"limpieza, amigable, seria."
10/02/2023 02:28,10,BUENA ATENCION
10/02/2023 02:25,10,FUE RAPIDA Y CLARA
10/02/2023 02:13,10,fácil tramitología
10/02/2023 02:13,10,"CREO QUE NO ES DIFICIL HASTA AHORA, NO TENGO EXPERIENCIA EN OTRAS APLICACIONES"
10/02/2023 01:53,10,mUY facil
10/02/2023 01:42,10,OK
10/02/2023 01:41,10,ES LO MEJOR
10/02/2023 01:41,10,si
10/02/2023 01:38,10,es facil
10/02/2023 01:26,10,Muy facil de usar la pagina.
10/02/2023 01:17,10,fácil
10/02/2023 01:16,10,FACIL
10/02/2023 01:10,10,Buen servicio.
10/02/2023 01:10,10,da el servicio necesario para viajar
10/02/2023 01:07,10,es práctico
10/02/2023 00:51,10,exelente servicio
10/02/2023 00:47,10,es muy practico
10/02/2023 00:39,9,es muy practico
10/02/2023 00:35,10,facilidad y rapidez
10/02/2023 00:34,10,.
10/02/2023 00:19,10,facil y rapido
10/02/2023 00:15,10,10
10/02/2023 00:07,10,Interface amigable
10/02/2023 00:01,10,Han mejorado muchisimo en todos los aspectos y estoy muy contento de viajar en esta aerolinea
09/02/2023 23:54,10,Por los destinos que maneja
09/02/2023 23:53,10,RAPIDEZ
09/02/2023 23:52,10,es práctico y evitas hacer fila y contagios de covit
09/02/2023 23:46,9,practico y sencillo
09/02/2023 23:44,10,Es eficaz
09/02/2023 23:44,10,PORQUE SE PUEDE REALIZAR CAMBIO DE VUELO CUNADO SE NECESITE
09/02/2023 23:29,10,es muy sencillo generar todo lo que se pide
09/02/2023 23:26,10,Todo excelente
09/02/2023 23:23,10,EL PROCESO ES RAPIDO
09/02/2023 23:22,10,POR QUE ES MUY EFECTIVO
09/02/2023 23:22,9,Porque está muy lento
09/02/2023 23:20,10,Es comodo y rapido
09/02/2023 23:17,10,POR SU EFICACIA
09/02/2023 23:16,10,Tienen una plataforma muy amigable
09/02/2023 23:08,10,EXCELENTE SERVICIO.
09/02/2023 23:02,10,Facil y rapido
09/02/2023 22:55,10,RAPIDO Y FACIL
09/02/2023 22:54,10,MUY RAPIDO
09/02/2023 22:54,10,Excelente servicio
09/02/2023 22:25,10,Nunca eh tenido problemas.
09/02/2023 22:15,10,Fácil
09/02/2023 22:02,10,facil
09/02/2023 21:38,10,mE GUSTA
09/02/2023 21:11,10,por su buena atencion y por su puntualidad en mis ultimos viajes
09/02/2023 21:00,10,MUY BIEN
09/02/2023 20:55,9,es simple de usar
09/02/2023 20:43,10,es rapido
09/02/2023 20:41,10,es muy rapido
09/02/2023 20:32,10,BUEN SERVICIO SIEMPRE HE VOLADO EN ESTA LINEA
09/02/2023 20:31,10,BUEN SERVICIO
09/02/2023 20:25,10,"Excelente automatizacion en la reservacion de vuelos, todo muy intuitivo"
09/02/2023 20:17,10,TODO EXCELENTE
09/02/2023 20:14,9,Buenos precios
09/02/2023 20:03,10,OK
09/02/2023 19:44,9,Es muy clara la información.
09/02/2023 19:39,10,La plataforma es amigable
09/02/2023 19:29,10,ok
09/02/2023 19:23,9,RAPIDEZ
09/02/2023 19:16,9,OPTIMIZACION DE TIEMPO
09/02/2023 18:57,10,.
09/02/2023 18:34,10,Es sencillo y ágil
09/02/2023 18:33,9,muy bueno
09/02/2023 18:32,9,"Fue fácil... Aunque me gustaría que la aerolínea, de favor, me juntará los asientos de mi familia, somos papá, mamá y 2 hijos... Y quisieramos volar juntos,, si se puede. Gracias."
09/02/2023 18:32,10,muy rapido y facil
09/02/2023 18:26,10,buen servicio
09/02/2023 18:26,10,RAPIDO EL TRAMITE
09/02/2023 18:15,9,Rapidez y eficiencia
09/02/2023 18:14,10,PORQUE SON UN EMPRESA FORMAL Y SERIA
09/02/2023 18:10,10,MUY RAPIDO
09/02/2023 18:05,10,incredible servicio
09/02/2023 17:58,10,MUY FACIL
09/02/2023 17:49,10,excelente servicio
09/02/2023 17:43,10,"Por la rapidez, el costo y claridad de la información"
09/02/2023 17:40,9,"Es práctica comparada con las de otras aerolíneas; sin embargo, todavía s epuede mejorar, de repente a gente como yo, que es la primera vez que volamos en esta aerolínea y que usamos esta aplicación, es un poco confusa en los siguientes pasos."
09/02/2023 17:38,10,POR SU RAPIDEZ
09/02/2023 17:21,10,POR LAS RECOMENDACIONES QUE E DIERON FUERON CIERTAS COMO ME INFORMARON BUEN SERVICIO
09/02/2023 17:19,10,muy sencillo
09/02/2023 17:18,10,Todo muy bien
09/02/2023 17:13,10,BUEN SERVICIO
09/02/2023 17:05,10,Muy óptimos
09/02/2023 17:03,9,mandan información pertinente a los @
09/02/2023 17:02,10,Facilidad de acceso
09/02/2023 16:52,10,todo facil
09/02/2023 16:52,10,Excelente servicio
09/02/2023 16:52,10,Fue muy fácil
09/02/2023 16:50,10,FACILIDAD
09/02/2023 16:50,10,buen servicio
09/02/2023 16:48,9,porque es de manera puntual
09/02/2023 16:42,10,MUY PRACTICO Y RAPIDO
09/02/2023 16:34,10,PRECIO ECONOMICO
09/02/2023 16:28,9,rápido
09/02/2023 16:28,10,Facilidad y rapidez
09/02/2023 16:24,10,muy amigable
09/02/2023 16:21,10,buenas promociones
09/02/2023 16:17,10,Es muy eficiente y rápido
09/02/2023 16:16,10,rapidos
09/02/2023 16:13,10,EXCELENTE
09/02/2023 16:12,9,es facil y rapido de hacer
09/02/2023 16:10,10,ESPEANDO MEJPORES ATENCIONES EN EL AEROPUERTO Y
09/02/2023 16:03,10,Muy fácil de navegar y hacer el check in
09/02/2023 15:53,10,BUEN SERVICIO
09/02/2023 15:53,9,"Rapido y seguro,"
09/02/2023 15:49,10,ES MUY RAPIDO HACER EL TRAMITE
09/02/2023 15:39,10,"Excelente servicio, precios y atención"
09/02/2023 15:30,10,TODO BIEN
09/02/2023 15:30,10,Te dejan agregar y cambiar cosas de tu vuelo de manera fácil y sin peros
09/02/2023 15:26,10,por la facilidad
09/02/2023 15:22,10,Fácil y rápido
09/02/2023 15:22,10,facilidad y rapidez
09/02/2023 15:10,10,NUNCA HE TENIDO INCONVENIENTES
09/02/2023 15:09,10,RAPIDO
09/02/2023 15:05,10,CALIDAD EXCELENTE
09/02/2023 14:57,10,Es un buen servicio
09/02/2023 14:44,10,OK
09/02/2023 13:25,10,LA PLATAFOMA ES FACIL DE USAR Y ENTENDIBLE
09/02/2023 13:13,9,ok
09/02/2023 13:10,10,es rapido
09/02/2023 12:53,9,Rapidez en acceso
09/02/2023 08:41,10,rapidez
09/02/2023 07:43,10,ES SENCILLO
09/02/2023 07:41,10,por que es muy facil
09/02/2023 07:39,10,ES MUY FACIL DE USAR Y RAPIDO DE OBTENER
09/02/2023 07:11,10,Muy bien
09/02/2023 06:28,10,Muy práctica.
09/02/2023 06:16,10,Ahorro tiempo al llegar al aeropuerto
09/02/2023 05:34,9,servicio
09/02/2023 05:31,9,rapidez
09/02/2023 05:14,10,EFECTIVO Y RAPIDO
09/02/2023 05:11,9,POR EXCELENTE SERVICIO
09/02/2023 05:06,9,Fue rápido.
09/02/2023 04:39,10,muy buen servicio
09/02/2023 04:35,10,MUY ACCESIBLE
09/02/2023 04:27,10,Sitio web muy fácil de usar
09/02/2023 04:25,10,excelente servicio
09/02/2023 04:18,10,es muy amigable la aplicacion
09/02/2023 04:07,10,muy eficiente
09/02/2023 03:59,10,SENCILLA DE UTILIZAR
09/02/2023 03:56,10,10
09/02/2023 03:48,9,BUEN PAGINA
09/02/2023 03:45,10,por lo práctico
09/02/2023 03:41,10,eficaz y rapida
09/02/2023 03:26,10,Facilidades que brinda la aerolinea
09/02/2023 03:14,10,muy buenas opciones
09/02/2023 03:05,9,RAPIDEZ EN LOS VUELOS
09/02/2023 03:04,10,Muy ágil el proceso
09/02/2023 02:53,9,practica
09/02/2023 02:36,10,EXCELENTE SERVICIO
09/02/2023 02:36,9,Es práctico
09/02/2023 02:32,9,X
09/02/2023 02:29,10,el sitio es muy amigable
09/02/2023 02:25,10,es muy facil
09/02/2023 02:23,10,Agiliza los accesos y mejora los tiempos
09/02/2023 02:22,10,es rápido
09/02/2023 02:14,10,por eficientes
09/02/2023 02:04,10,por el servicio
09/02/2023 01:50,10,rapidez
09/02/2023 01:45,10,Por su excelente servicio
09/02/2023 01:42,9,va bien hasta ahora
09/02/2023 01:35,10,facil de hacer check in
09/02/2023 01:31,10,MAS RAPIDO EL PROCESO
09/02/2023 01:30,10,eficiente
09/02/2023 00:45,10,rapido y facil
09/02/2023 00:31,10,SI
09/02/2023 00:27,10,POR LA RAPIDEZ
09/02/2023 00:26,9,precio
09/02/2023 00:25,10,es facil y rapido
09/02/2023 00:24,10,TODO OK
09/02/2023 00:23,9,"TODO BIEN, GRACIAS A DIOS"
09/02/2023 00:10,10,es muy simple
09/02/2023 00:06,9,"Por lo rápido y lo sencillo. Desde el recordatorio en mi correo electrónico, un link y listo!"
09/02/2023 00:03,10,te muy accesible
08/02/2023 23:41,10,Sencillo
08/02/2023 23:24,9,ES INCEIBLE QUE VUELVAN A COBRAR EL ASIENTO CUANDO YA SE HABIA ECHO UN COBRO ANTERIOR
08/02/2023 23:18,10,LO ACEPSIBLE
08/02/2023 23:14,10,AGIL RAPIDA
08/02/2023 23:05,10,Muy fácil
08/02/2023 22:51,10,todo super
08/02/2023 22:49,9,BUEN SERVICIO
08/02/2023 22:48,10,seguridad
08/02/2023 22:44,10,Por lo facily rapido
08/02/2023 22:38,10,po excelente
08/02/2023 22:37,10,ES LA MEJOR AEROLINEA
08/02/2023 22:36,10,Es muy amigable
08/02/2023 22:33,10,buen servicio
08/02/2023 22:32,10,:)
08/02/2023 22:30,10,Servicio
08/02/2023 22:29,10,web amigable
08/02/2023 22:29,10,excelente
08/02/2023 22:21,9,ES AMIGABLE
08/02/2023 22:21,10,SIII ME GUSTA MUCHO DE ESAS
08/02/2023 22:01,10,Buen servicio
08/02/2023 21:44,9,FACIL Y RÁPIDO
08/02/2023 21:39,10,RAPIDEZ Y EFICACIA
08/02/2023 21:33,10,facilidad
08/02/2023 21:31,10,por su facilidad
08/02/2023 21:04,10,ACCESIBLE
08/02/2023 20:56,9,Por que me ahorra mucho tiempo
08/02/2023 20:50,10,POR LA PRONTA RESPUESTA
08/02/2023 20:46,10,me agrada el servicio
08/02/2023 20:36,9,es pirmera vez
08/02/2023 20:31,10,"AGILIZA LOS TIEMPOS PARA ABORDAR, SE EVITAN LAS FILAS EN EL AEROPUERTO"
08/02/2023 20:29,10,.
08/02/2023 20:29,10,Facilidad
08/02/2023 20:28,10,Super facil la realización y disponibles en diferentes dispositivos.
08/02/2023 20:25,10,atendieron todas mis dudas
08/02/2023 20:12,10,Buen servicio
08/02/2023 20:01,10,rapidez
08/02/2023 19:54,10,ME GUSTA
08/02/2023 19:51,10,ES BUENO
08/02/2023 19:50,10,buen servicio
08/02/2023 19:46,10,PORQUE ES FACIL DE UTILIZAR
08/02/2023 19:44,10,BUEN SERVICIO
08/02/2023 19:42,10,OK GRS
08/02/2023 19:41,10,EXCELENTE
08/02/2023 19:36,9,SILLAS
08/02/2023 19:32,9,Facilidad y claridad
08/02/2023 19:16,10,"Rápido, seguro y amable proceso"
08/02/2023 19:15,9,precio
08/02/2023 19:14,10,POR QUE ES MUY COMODO HACERLO DESDE AQUI
08/02/2023 19:10,9,ahorro de tiempo
08/02/2023 19:08,9,atencion  especial
08/02/2023 19:04,10,es muy practico
08/02/2023 18:57,9,muy puntual
08/02/2023 18:45,10,porque es accesible y fácil de hacer. Requiere de poco tiempo.
08/02/2023 18:44,10,muy entendible
08/02/2023 18:35,10,Rapido
08/02/2023 18:34,9,fue sencillo hacerlo
08/02/2023 18:24,10,SIN
08/02/2023 18:11,10,Puntuales
08/02/2023 18:08,10,Gracias¡¡¡¡¡¡¡
08/02/2023 18:08,10,excelente servicio
08/02/2023 18:07,10,It is an Easy process to do the check-in. It prompts you step by step
08/02/2023 17:55,10,Porque te ahorras mucho tiempo en la fila
08/02/2023 17:50,9,Sencillo
08/02/2023 17:49,10,.
08/02/2023 17:40,9,TODO BIEN
08/02/2023 17:39,9,Sencillo y rápido
08/02/2023 17:37,10,muy claro y sencillo
08/02/2023 17:26,10,ES PRÁCTICO
08/02/2023 16:58,10,es muy amigable la plataforma
08/02/2023 16:47,10,el precio
08/02/2023 16:47,9,HAY COSAS QUE SON CONFUSAS
08/02/2023 16:45,10,Hasta ahorita no me he tardado casi nada
08/02/2023 16:22,9,Es muy amaigable y facil de manejar la pagina para el check in
08/02/2023 16:14,9,es accesible
08/02/2023 16:06,10,"Me solucionaron un problema de inmediato, muchas gracias a Benjamin Parra"
08/02/2023 15:54,10,Siempre han tenido un excelente servicio
08/02/2023 15:42,10,Fácil entendimiento y llenado
08/02/2023 15:41,10,He recibido excelente servicio.
08/02/2023 15:32,9,Es muy sencillo
08/02/2023 15:22,10,es rapido
08/02/2023 15:20,10,POR FACILIDAD Y RAPIDEZ
08/02/2023 15:11,10,es fácil
08/02/2023 14:55,10,Servicio efectivo
08/02/2023 14:45,9,es muy rápido
08/02/2023 14:44,10,por la facilidad de la navegar en la pagina
08/02/2023 14:41,10,Flexibilidad
08/02/2023 14:26,9,facil y rapido
08/02/2023 14:25,10,sistema muy eficiente
08/02/2023 14:24,10,agilizar
08/02/2023 13:59,10,Muy sencillo y rápido
08/02/2023 13:49,10,.
08/02/2023 13:45,10,muy buen servicio
08/02/2023 13:33,10,"Nunca eh tenido problemas en mis viajes, más que un atraso en el vuelo, pero nada fuera de lo normal."
08/02/2023 13:24,10,amigable
08/02/2023 12:50,10,Todo muy facil y rapido en el checkin
08/02/2023 12:43,10,FACIL E INTUTIVA
08/02/2023 12:37,10,rapido
08/02/2023 11:39,10,muy atentos
