Date,nps,text
10/03/2023 20:21,8,PONIENDO EL COSTO TOTAL DE INICIO
10/03/2023 20:19,6,"no cancelando los viajes , es la aerolinea que mayormente cancela viajes"
10/03/2023 20:16,6,Mejor servicio al cliente
10/03/2023 20:10,8,"Muy amigable y rápida, pero mucha promoción que quieren que compre"
10/03/2023 20:08,8,no cobrar por elegir asiento
10/03/2023 20:06,6,tato
10/03/2023 19:57,3,otorgan muy poco tiempo para ingresar los datos para el pago.
10/03/2023 19:52,0,nunca
10/03/2023 19:45,8,TENER MAS HORARIOS DE VUELO
10/03/2023 19:45,7,Prices
10/03/2023 19:30,3,lleno todos los datos y aun asi no me deja hacer la compra
10/03/2023 19:30,0,"lo han hecho demasiado diicil y tedioso, con muchas cosas que escojer. tarde mas de una hora haciendo una reservacion.  FATAL!"
10/03/2023 19:30,8,Forma de pago la tarjeta estaba siempre ok y tuve que intentar varias veces
10/03/2023 19:23,8,use American dollar values along with Pesos
10/03/2023 19:22,3,Menos Pasos para hacer tu compra y  menos promociones engañosas
10/03/2023 19:21,8,si tuvieran viajero frecuente
10/03/2023 19:20,5,MUCHA PUBLICIDAD Y ENGAÑOSA
10/03/2023 19:16,6,AGILIZANDO LOS PROCESOS
10/03/2023 19:16,5,NO PUDE PAGAR
10/03/2023 19:14,7,No aceptan AMEX a pesar de que aparece el logo
10/03/2023 19:04,8,menos complicaod con trampitas de cargos extras.
10/03/2023 19:04,0,X
10/03/2023 19:03,6,MAS VUELOS
10/03/2023 19:02,0,Se traba el sitio
10/03/2023 18:59,1,mal
10/03/2023 18:56,8,MÁS OFERTAS
10/03/2023 18:46,8,MENOS PREGUNTAS
10/03/2023 18:44,5,"NO AGREGAR TANTOS PASOS Y OPCIONES DE COMPRA E IRLOS CAMBIANDO CONFORME VAS AVANZANDO, ADEMAS DE QUE TIENE MIL BOTONES PARA DECIDIR Y SE CONVIERTE EN UN PROCESO TARDADO Y COMPLEJO"
10/03/2023 18:42,8,"Poniendo los  costos  finales, es decir el  total a pagar desde  un principio."
10/03/2023 18:40,7,Simplificando el proceso de elección y compra de vuelo
10/03/2023 18:36,8,SON MUCHOS PASOS Y QUITA MUCHO TIEMPO
10/03/2023 18:32,7,Disminuir las microcompras
10/03/2023 18:32,6,q te hacen cargos q no son claros
10/03/2023 18:30,8,No queda claro los impuestos
10/03/2023 18:29,5,checando bien a los clientes frecuentes 20 horas para hacer una reservacion por la app ysolo me dejo hacerla por la paguina de incognito
10/03/2023 18:17,7,Careros
10/03/2023 18:07,4,mejorar la app
10/03/2023 18:04,8,MEJORAR MENU DE OPCIONES
10/03/2023 18:02,8,Están muy caro el TUA
10/03/2023 18:01,7,SON MUCHOS PASOS Y A TODO QUIERE CARGAR UN COSTO
10/03/2023 18:01,5,hacer mas agil la página ya que te piden ir aumente y aumente cosas.
10/03/2023 17:48,8,MEJORAR EN LAS TARIFAS Y NO COBRAR POR ASIENTOS U TRAS COSAS
10/03/2023 17:45,7,Esta confundido cuando siguen agregando costos
10/03/2023 17:41,8,todo bien
10/03/2023 17:39,6,primero me dio un precio y no lo respetaron ya ala hora de pagar
10/03/2023 17:30,7,siendo mas rasonable a la hora de dar un precio de boleto
10/03/2023 17:22,0,"Durante dos dias quise comprar el boleto y no pude por un tema de un msj para el TUA .ahora tuve que comprar el boleto mas caro que hace dos dias."
10/03/2023 17:18,8,En algunos momentos de la recervacion no me da la informacion y se traba
10/03/2023 17:16,8,PREGUNTAS REPETIDAS EN CUANTO AL EQUIPAJE Y LOS ASIENTOS AL MOMENTO DE ELEGIR LAS OPCIONES
10/03/2023 17:13,7,NO ENGAÑEN CON SUPUESTAS TARIFAS ECONOMICAS POR QUE AL FINAL VAN COBRANDO TODO POR APARTE Y SALE IGUAL DE CARO.
10/03/2023 17:12,5,TARJETAS
10/03/2023 17:12,3,EXISTE MUCHA INFORMACIÓN DE SERVICIOS Y ESO QUITA TIEMPO Y ADEMAS NO ES CLARA PARACE MAS BIEN UNA TRAMPA PARA QUE EL CLIENTE COMPRE CASI OBLIGADO.
10/03/2023 17:10,8,Es muy laborioso el proceso
10/03/2023 17:09,8,mejores precios
10/03/2023 17:06,2,Cobros escondidos TUA
10/03/2023 16:55,8,"Una vez me sacaron mi plancha de cabello de la maleta,mejorarian si no ocurrieran ese tipo de cosas"
10/03/2023 16:51,7,Costos engañosos y mus desmenusados
10/03/2023 16:47,8,No cobrar 10 kg de equipaje de mano
10/03/2023 16:32,5,MEJOR PAGINA DE INTERNET
10/03/2023 16:30,8,acepten pagos de paquetes con tarjeta de debito estoy tratando de comprar uno
10/03/2023 16:29,7,nn
10/03/2023 16:25,7,Muy intrusiva
10/03/2023 16:22,8,que todos los cargaos se hicieran desde el inicio
10/03/2023 16:18,7,Menos trampas en los asientos
10/03/2023 16:07,8,gracias
10/03/2023 16:06,7,Decidir quien tendra cargas
10/03/2023 16:03,5,por favor no obligar a realizar mas cargos
10/03/2023 16:00,0,muy tardada y dificil para los pagos hasta el segundo dia y 5to intento pude pagar mi vuelo
10/03/2023 15:34,5,Las sesiones se expiran muy pronto y eso hace que regrese al inicio
10/03/2023 15:29,7,Menos paginas queriendo vender paquetes
10/03/2023 15:24,4,Falla mucho la pagina.
10/03/2023 15:15,7,"Su aplicación para apple es una simulación porque al final me conecta a una sesión de explorador lo cual no es tan fácil hacerlo desde un teléfono.Gracias."
10/03/2023 15:14,7,MAS PRACTICA
10/03/2023 15:09,8,"El diseño podria ser mas limpio y compacto para que la atención del ususario se enfoque en los detalles del vuelo. Cuenten la cantidad de clicks, podrian ser menos."
10/03/2023 14:50,8,No agregar automaticamente el Reembolso Total. Es un fastidio quitarlo. Porfavor Gracias
10/03/2023 14:50,5,EL TIEMPO DE ESPERA DE LOS VUELOS ES DEMACIADA CUANDO SE DEMORAN
10/03/2023 14:24,0,it' s impossible to book
10/03/2023 14:07,8,"Ser directos y sensatos con la ""suma"" de los precios. Para compra rápida. Le conviene ser directos por sus buenos precios."
10/03/2023 14:05,8,siendo mas prácticos en su información
10/03/2023 11:25,7,No sumar cargos que el cliente no necesita.
10/03/2023 10:58,2,No cambiar precio una vez empezada la reservacion. Indicar costo TUA desde el inicio
10/03/2023 09:40,5,too many add ins
10/03/2023 08:16,6,No hay numero de servicio Al cliente
10/03/2023 08:08,2,Es super incomodo temer que estar eligiendo asientos deberian dar los asientos por defaul y quien quiera cambiarlos pues que los cambie pueden revisar las paginas de otras aerolineas no es muy amigable su portal super tedioso
10/03/2023 07:36,7,EN TODO
10/03/2023 06:52,7,Los seguros y costos adicionales son muy confusas y realmente no se sabe para que son. Recomiendo explicar mejor su función y utilidad y no nada más querer sacar dinero por sacarlo
10/03/2023 06:50,8,INCLUIR EL COSTO TOTAL DEL VIAJE
10/03/2023 06:27,5,Se pasan con los cargos extras
10/03/2023 06:23,0,Muy difícil comprar y en 3 ocasiones me cambiaron los precios
10/03/2023 06:14,8,Tiene datos escondidos en los costos.
10/03/2023 06:14,0,"Quitando los cargos ocultos como el seguro que ofrecen al final de ""protección total"" o algo así. Evitando que se ""actualice"" el precio del vuelo (que siempre acaba aumentando) cuando uno quiere corregir algún dato de los pasajeros."
10/03/2023 06:04,5,mas rapidez
10/03/2023 06:00,7,NO PUEDO REALIZAR COMPRAS CON LA TARJETA VIVA. ME REBOTA EL PAGO
10/03/2023 05:58,1,NO PUDE PAGAR CON PUNTOS DOOTERS
10/03/2023 05:47,7,Tenía mis vuelos con oferta ya para hacer la compra y sin previo aviso me cambiaron la tarifa cuando di siguiente.
10/03/2023 05:44,8,Meten muchos pagos extras y confunden a uno.
10/03/2023 05:43,7,Que el precio total ya con tua esté visible desde un inicio
10/03/2023 05:28,7,"hacer el registro en mostrador, aunque se pague nás"
10/03/2023 05:27,8,TIENE MUCHA INFORMACIÓN QUE NO SE REQUIERE
10/03/2023 05:25,7,"Debería ser mas claro el por que esta agregado desde el principio el reembolso total y como y cuando se puede quitar. Perdí mucho tiempo  regresandome y volviendo a empezar tratando de quitarlo. Para cuando  ya me había resignado y llegué al final vi que ahi era donde se podía quitar y me di cuenta que esa última vez olvidé aumentar 5 kg a la maleta de mano, es tan largo regresar a aumentarla que ya preferí no aumentarla.Al agregar asiento dice un precio y luego cambia a mucho mas caro"
10/03/2023 05:23,5,LA PAGINA A VECES MUESTRA VARIOS ERRORES NO ES FACIL EDITAR  CUANDO ESTAS EN LA PARTE FINAL (OTRAS AEROLINEAS SI TE DEJAN EDITAR EQUIPAJE AUN AL FINAL)
10/03/2023 05:19,6,Se traba mucho a la hora del pago
10/03/2023 05:14,6,Tienen muchos pasos y sus secciones no son claras. Seguramente lo hacen adrede para llevar al usuario por el camino que ustedes quieren (para que compre más servicios) pero para el usuario promedio que no compra nada de eso es molesto estar saltándose tantos pasos.
10/03/2023 05:05,0,nlo aceptan mis tarjetas
10/03/2023 05:04,3,precios falsos
10/03/2023 04:53,5,EL PRECIO BASE ES UNO Y AL FINAL SUBE 6 VECES … ES UN FRAUDE
10/03/2023 04:49,2,"LO HACEN MUY COMPLEJO PARA PODER SACARTE MAS DINERO, SI NO PRESTAS ATENCION"
10/03/2023 04:48,8,INFORMACIÓN DEL COSTO TOTAL CON IMPUESTOS
10/03/2023 04:46,8,No cobrando todo por separado
10/03/2023 04:40,7,Ya iba a pagar y me dice que ya cambió el precio y tuve que volver a empezar todo el proceso
10/03/2023 04:39,7,La app tiene muchos problemas
10/03/2023 04:38,0,una mierda de pagina
10/03/2023 04:34,7,Está muy escondida la opción para quitar el Reembolso Total y eso me parece una mala jugada.
10/03/2023 04:27,8,Intuitiva
10/03/2023 04:26,5,ACLARAR BIEN LOS PRECIOS A PAGAR DESDE EL INICIO
10/03/2023 04:25,7,Demasiados agregados
10/03/2023 04:25,8,"todos los cargos extra y opciones demás sólo confunden al comprador, se que es el negocio pero es nauseabundo."
10/03/2023 04:24,0,"esta de la verga su pinche servicio, no me deja comprarlos vuelos por aqui, mierda mierdaaaa de plataforma"
10/03/2023 04:22,3,no agregar proteccion adicional sin preguntar
10/03/2023 04:22,5,rapidez
10/03/2023 04:21,8,No poner por default el seguro en el ultimo paso antes de pagar.
10/03/2023 04:20,8,Haciendo cotizaciones mas rápidas en preview
10/03/2023 04:19,0,valen V
10/03/2023 04:19,5,que  no haya vuelos demorados
10/03/2023 04:15,8,Be able to change passenger from child to adult when entering their information.
10/03/2023 04:13,8,especificando los precios y no modificando a cada momento
10/03/2023 04:08,8,EN TODO
10/03/2023 04:06,2,Demasiada tramposa las promiciones para equivocarte y comprar cosas extras
10/03/2023 04:05,8,"tarda mucho en cargar la pagina tanto por mi celular como en la compu, supongo que es la pagina"
10/03/2023 04:04,6,"Consume demasiada memoria. Se alenta y te saca, lo que implica volver a empezar."
10/03/2023 03:59,7,La pagina no es muy amigable
10/03/2023 03:58,2,Buena
10/03/2023 03:55,8,.
10/03/2023 03:52,8,FORMAS DE PAGO
10/03/2023 03:52,1,HAGAN EL CVC BIEN
10/03/2023 03:32,7,ser mas claros en la seccion de fechas
10/03/2023 03:29,7,"tenia un cargo que no entendía hasta el final lo entendfí"
10/03/2023 03:21,0,"No me deja poner mi apellido porque contiene la letra ""ñ"""
10/03/2023 03:18,8,"Mejores descuentos, sobretodo con la TUA"
10/03/2023 03:10,5,No entiendo por qué cobran los asientos
10/03/2023 03:05,7,DEMASIADOS COBROS EXTRAS
10/03/2023 03:02,4,"NO DAR POR HECHO QUE SE VAN A COMPRAR TODOS LOS EXTRAS QUE OFRECEN, ESPEREN A PEDIRLO PUES ESTA MUY COMPLICADO ELIMINARLOS"
10/03/2023 03:00,7,"TARDE HORRIBLE, EN COMORAR"
10/03/2023 02:59,5,atencion personal
10/03/2023 02:56,8,Tarda mucho en cargar
10/03/2023 02:53,0,MEJORAR LA ATENCION AL CLIENTE
10/03/2023 02:51,7,:)
10/03/2023 02:48,3,DEJANDO DE COBRAR POR TODO
10/03/2023 02:47,7,"en la parte de los equipajes es un poco confuso, porque si viajan 3 personas varian no afuerzas tienes que seleccionar por los 3"
10/03/2023 02:46,5,todo ok
10/03/2023 02:43,0,"Al momento de pagar me declina mi tarjeta. Hablé por teléfono a asistencia y me dijeron que no resiste la página. Por favor, mejoren a un servidor más grande. Gracias."
10/03/2023 02:40,5,Constantemente haciendo offers que no queremos
10/03/2023 02:38,8,No me gusta llegar hasta el final del proceso para saber el precio
10/03/2023 02:35,8,.
10/03/2023 02:33,5,aceptando comprar mas de 2 vuelos
10/03/2023 02:27,5,Manteniendo los precios al momento durante el proceso de compra del vuelo ya que es algo complicado cuando se utiliza la página por primera vez
10/03/2023 02:14,8,PRECIOS ACCESIBLES
10/03/2023 02:13,0,nunca
10/03/2023 02:05,8,"Quitar muchas promociones, confunden"
10/03/2023 02:02,6,DEJAR DE COBRAR SELECCION  DE ASIENTOS
10/03/2023 02:01,8,no agregar cosas que uno no a puesto
10/03/2023 01:53,8,buna app y arolinea
10/03/2023 01:52,5,no pude comprar el vivafan
10/03/2023 01:50,8,EN LA FORMA DE PAGO NO RECIBE TODAS LAS TARJETAS DE OTROS PAISES
10/03/2023 01:48,0,MEJORES LINEA DE PAGO
10/03/2023 01:45,8,Se Cerro en una occain
10/03/2023 01:39,0,fuga a volaris uwu
10/03/2023 01:38,7,Agregar varios vuelos a diferentes destinos en un mismo carrito de compra
10/03/2023 01:36,8,El pago con tarjeta me lo rechazo muchas veces
10/03/2023 01:35,5,"Incluyendo el costo total desde el principio, incluso con el TUA"
10/03/2023 01:21,0,No entiendo porque no se acepta el pago.
10/03/2023 01:20,8,MAS OPCIONES
10/03/2023 01:20,7,comodidad
10/03/2023 01:15,8,Si no fuera tan engorrosa y engañosa.
10/03/2023 01:12,7,me quitaron la reservacion en el segundo que lo estava pagando
10/03/2023 01:09,8,SON DEMASIADOS CARGOS EXTRAS
10/03/2023 01:08,8,"Se sienten muchos pasos, aunque son claros y rápidos. Quizá los tamaños hacen que abarque mucho espacio y se sienta larga la compra"
10/03/2023 00:57,7,Menos especiales
10/03/2023 00:56,5,SIENDO CLAROS DESDE EL INICIO
10/03/2023 00:56,3,Mucho
10/03/2023 00:55,8,"ser mas claros en los extras, y en el asiento asignado sin costo  GRACIAS"
10/03/2023 00:54,0,NO ME PERMITE HACER MI PAGO DE RESERVACION
10/03/2023 00:54,3,si
10/03/2023 00:46,8,Siendo más claros y directos en el proceso de compra... se crea mucha confusión con tantas ventanas emergentes... Gracias!!
10/03/2023 00:44,6,espero no demoren los vuelos mas de lo necesario  puntualidad es lo efectivo y buen trato
10/03/2023 00:42,7,Te van  mostrando los cargos   y es un tanto tardado
10/03/2023 00:42,8,Antes estaba mas amigable el tema de poder reservar en la pagina.
10/03/2023 00:41,8,dar mas tiempo para reservar y no caducar tan rapido la sesion
10/03/2023 00:38,8,incluir tarjetas de debito
10/03/2023 00:37,0,"Demasiadas promocionesDiseno confusoDemasiados pasos innecesarios"
10/03/2023 00:30,8,MENOS ANUNCIOS
10/03/2023 00:28,8,"Quitando el cargo oculto de la ""proteccion"", que tuve que llamar al call center para saber como quitar ese adicional que no elegi y sale por default. Suena a engaño"
10/03/2023 00:18,1,"no se puede comprar , mal sistema"
10/03/2023 00:16,1,10 MIL PASOS PARA PODER COMPRAR UN BOLETO.
10/03/2023 00:08,7,"Hacen muy complicados y confusos los cargos adicionales, lo cual hace que pierda mucho tiempo en poner atención en la compra para evitar pagos innecesarios."
10/03/2023 00:06,0,"no sirve su pagina, pongan tiempo de pagos"
09/03/2023 23:54,8,mm
09/03/2023 23:48,1,NUNCA HAY VUELOS MARCA ERROR
09/03/2023 23:48,5,PONEN UN PRECIO EN OTRAS PAGINAS Y CUANDO SE LLEGA A LA ORIGINAL ES UN PRECIO MAS ALTO
09/03/2023 23:46,8,haciendo mas agil la pantalla
09/03/2023 23:41,8,"La edición de pasajeros no es muy clara, cuando es la primera vez que utilizas la pagina."
09/03/2023 23:40,5,ALGO CONFUSO
09/03/2023 23:38,7,QUITEN GASTOS INNECESARIOS
09/03/2023 23:38,5,menos precios escondidos
09/03/2023 23:37,8,NO HACIENDO EL CARGO POR USOP DE AEROPUERTO HASTA EL FINAL LA PAGINA FUNCIONA BIEN MUY AGIL Y ACCESIBLE
09/03/2023 23:35,8,INCLUYAN TARIFA TUA EN SUS PRECIOS
09/03/2023 23:32,8,"No son claros en el precio, al principio parecen muy baratos y al final aumenta mucho el precio"
09/03/2023 23:29,0,No cambien el precio mientras ya estoy haciendo la compra
09/03/2023 23:29,8,que sea mas especifico y mas rapido
09/03/2023 23:24,0,NUNCA PUEDO PAGAR EN LINEA
09/03/2023 23:17,8,me realizaron un carga por reembolso que no solicite deberian corregir eso
09/03/2023 23:15,8,ok
09/03/2023 23:13,1,mala atencion del servicio telefonico y pecimo en linea
09/03/2023 23:10,8,X
09/03/2023 23:08,8,mucho lio para reservar mejorenlo lo mas sencillo vende mas
09/03/2023 23:03,8,se traba sus servidor
09/03/2023 23:02,0,7 VECES PARA HACER UN PAGO DE UNA RESERVA ... EN LA APP
09/03/2023 22:55,5,Los precios no son claros desde un inicio
09/03/2023 22:53,5,Buenas tardes.
09/03/2023 22:52,8,"Colocar la opción de elegir asiento y/o hospedaje en un solo botón, si la elección es ""NO"", pasar a la página de pago."
09/03/2023 22:52,8,super rapido y facil
09/03/2023 22:50,8,Bajando los precios
09/03/2023 22:44,8,No agregar servicios sin antes preguntar
09/03/2023 22:42,8,Se batalla con las formas de pago
09/03/2023 22:40,8,precio por elegir asientos es una locura a comparación de sus precios!
09/03/2023 22:28,7,no se visualiza cómo pagar a MSI
09/03/2023 22:23,8,DISMINUYENDO TANTA OPCION (PARA COBRAR MAS)
09/03/2023 22:22,8,MENOS  PASOS Y MAS  SIMPLE  SIN TATA OFERTA Y AVISOS  DE COMPRAS  A VECES INECESARIAS
09/03/2023 22:19,2,No sirve el pago de viva plus
09/03/2023 22:18,8,De momento no tengo comentarios
09/03/2023 22:15,8,SIN COMENTARIOS
09/03/2023 22:15,0,Te agregan seguros sin consultar antes
