Date,nps,ComoMejorar
20/03/2023 01:26,10,Proceso rápido y jorney muy intuitivo
20/03/2023 00:57,10,Fue facil
20/03/2023 00:54,10,Muy fácil de usar
20/03/2023 00:42,10,Es facil hacer los cambios y el costo no es excesivo
20/03/2023 00:24,10,SU PAGINA ES AMIGABLE
19/03/2023 23:58,9,me gusta viajar con ustedes
19/03/2023 23:42,9,su sistema es facil y eso me gusta
19/03/2023 22:39,9,la rapidez y funciobalidad de la pagina web.
19/03/2023 20:19,10,Es un gran servicio
19/03/2023 19:32,10,muy buena atencion
19/03/2023 18:43,9,Facil
19/03/2023 18:39,9,Una interfase facil para aquellos que no somos de la generacion de las reservas online
19/03/2023 17:47,10,POR BUENA ATENCION
19/03/2023 17:25,10,SON MUY CLAROS Y RAPIDOS EN SU FORMA DE OPERAR EN LA PLATAFORMA.
19/03/2023 17:09,10,xvdfvgr
19/03/2023 16:41,10,Rapidez en sus procesos
19/03/2023 15:55,10,Simple and easy to use. Representative was courteous and helpful.
19/03/2023 15:47,9,facilidad
19/03/2023 15:14,10,muy eficiente
19/03/2023 13:39,10,"Excelente pagina, rapida y facil de usar"
19/03/2023 11:52,10,FUNCIONO BIEN
19/03/2023 07:25,10,PRACTICIDAD
19/03/2023 05:54,10,PORQUE ES EXCELENTE
19/03/2023 04:21,10,Por lo fácil de hacer reservaciones y cualquier otro trámite. Muy bien por Vivaaerobus !
19/03/2023 03:26,10,"agil , claro"
19/03/2023 02:59,9,Muy facil
19/03/2023 02:10,10,POR LA FACILIDAD DEL USO DE PLATAFORMA
19/03/2023 01:57,10,sweet Love
19/03/2023 01:26,10,CLARO QUE SI TODO ES MUY FACIL SOLO ME GUSTARIA QUE LA APP LA HICIERAS MAS FACIL YA QUE SIENTO QUE PARA VER LOS PRECIOS SE COMPLICA ANTES SE VEIAN LOS PRECIOS DE MANERA INMEDIATA Y AHORA DA RANGOS DE TAL A TAL Y ES MEJOR SABER EL PRECIO QUE TIENE EL BOLETO GRACIAS
19/03/2023 00:13,9,sencillo realizar el cambio y rapido
19/03/2023 00:00,10,"Facíl, cómodo y seguro"
18/03/2023 23:32,10,fue facil
18/03/2023 23:20,10,Buen servicio
18/03/2023 22:16,10,EFICIENTES
18/03/2023 21:57,10,Muy fácil y amable
18/03/2023 21:16,10,Me fue muy fácil resolver mi problema
18/03/2023 20:58,10,EXCELENTE SERVICIO
18/03/2023 20:30,10,BUENA ATENCIONJ
18/03/2023 20:30,10,FACIL
18/03/2023 19:44,10,Proceso muy sencillo
18/03/2023 19:38,10,BUEN SERVICIO
18/03/2023 18:51,9,opciones
18/03/2023 18:30,9,ES FÁCIL
18/03/2023 18:20,10,Rapido y Preciso
18/03/2023 18:03,10,me gusta que el tua se pague por separado
18/03/2023 17:59,10,flexibilidad en cambios de vuelo
18/03/2023 17:42,10,RAPIDEZ Y NADA COMPLICADO
18/03/2023 17:30,10,MUY FACIL Y RAPIDO
18/03/2023 16:21,10,ME FUE MUY FACIL HACER MI CAMBIO
18/03/2023 16:00,10,Muy buen servicio y una web fácil de seguir
18/03/2023 15:17,9,"practicamente viene todo en la pagina, seleccionas y listo, y da la opcion para uno o todos los pasajeros"
18/03/2023 14:33,10,FACIL
18/03/2023 13:41,10,FACILIDAD DE PROCESO
18/03/2023 06:31,10,-
18/03/2023 06:11,9,porque es facil y sencillo
18/03/2023 05:51,10,es muy sencillo
18/03/2023 05:06,10,Porque tienen un sistema muy rapido y confiable. Todo lo puedo solucionar desde un clic
18/03/2023 04:55,10,servicio rapido y sencillo
18/03/2023 03:57,10,EXCELENTE
18/03/2023 03:39,10,eficiencia
18/03/2023 03:20,10,RÁPIDO Y SIN COMPLICACIONES
18/03/2023 00:01,10,RAPIDO
17/03/2023 23:52,10,por sencilla la pagina
17/03/2023 23:27,10,PORQUE ES DE FACIL ACCESO
17/03/2023 23:19,10,es un placer volar con viva aerobus
17/03/2023 22:29,10,Bueno
17/03/2023 21:48,10,por la eficacia
17/03/2023 21:34,10,buen servicio
17/03/2023 21:27,10,es rapido
17/03/2023 21:23,10,"Rapido, Seguro y Economico"
17/03/2023 20:59,9,Eficiente
17/03/2023 20:59,10,PORQUE SI
17/03/2023 20:54,10,Sencilles y rapidez en la plataforma
17/03/2023 20:16,10,fácil y rapido
17/03/2023 20:10,9,agil y claro el proceso
17/03/2023 20:02,10,EFICACIA
17/03/2023 19:49,10,FACILIDAD EN PROCESO
17/03/2023 19:43,10,Buen servicio
17/03/2023 19:36,10,rápido
17/03/2023 19:34,9,Eficiencia .
17/03/2023 19:26,10,"Ultimante muy puntuales y ofertas bastante buenas, Felicidades"
17/03/2023 18:52,10,RAPIDEZ
17/03/2023 18:48,9,la facilidad con la que se realizan compras
17/03/2023 18:19,10,rapidez
17/03/2023 18:17,10,FUE MUY AMIGABLE  EL PROCESO
17/03/2023 18:10,10,SI
17/03/2023 18:08,10,BUEN SERVICIO
17/03/2023 18:04,10,FACIL Y SEGURO
17/03/2023 17:54,10,mUY BUENA
17/03/2023 17:31,9,gratis y rapido
17/03/2023 15:48,10,MUY BUEN SERVICIO
17/03/2023 15:28,10,son super accesibles los costos
17/03/2023 13:57,9,Es facil trabajar con ustedes.
17/03/2023 13:39,10,servicio
17/03/2023 11:52,10,Muy fácil de hacer las compras.
17/03/2023 08:47,10,E
17/03/2023 07:19,10,todo bien
17/03/2023 05:54,10,Aerolinea muy eficiente
17/03/2023 05:39,10,plataforma muy acecesible
17/03/2023 04:47,9,Amigable
17/03/2023 04:34,10,FACILIDAD DE COMPRA
17/03/2023 04:08,9,Por la facilidad
17/03/2023 03:43,10,Es fácil de usar la página
17/03/2023 03:28,10,Es muy rapido
17/03/2023 03:21,9,Fue fácil
17/03/2023 03:10,10,MUY FACIL Y AGIL
17/03/2023 03:10,10,informacion clara
17/03/2023 02:24,10,MUY BUEN SERVICIO
17/03/2023 02:12,9,La página es muy confusa a veces
17/03/2023 02:00,10,POR EL SERVICIO
17/03/2023 01:44,10,rapidez
17/03/2023 01:33,10,"buen trato, facilidad"
17/03/2023 00:34,10,Me gusta la pagina
16/03/2023 23:30,10,El cambio fue rapido y a bajo costo
16/03/2023 23:26,10,Grxs
16/03/2023 23:00,10,Fácil y rápido. Información clara
16/03/2023 22:11,10,Es muy fácil rápido
16/03/2023 21:46,9,ES SENCILLO EL PROCEDIMIENTO
16/03/2023 21:18,9,.
16/03/2023 21:09,10,facilidad para cambiar vuelo y encontrar opciones
16/03/2023 20:55,10,Es muy facil de hacer
16/03/2023 20:51,10,PRECIO Y SERVICIO
16/03/2023 20:20,10,Fue muy fácil
16/03/2023 20:06,10,excelente
16/03/2023 19:34,9,BUEN SERVICIO
16/03/2023 19:18,9,Tienen un sistema rapido
16/03/2023 19:18,10,por ser muy claros con la administración...reservación
16/03/2023 18:56,10,no he tenido problemas
16/03/2023 18:50,10,muy fácil hacer algún cambio
16/03/2023 18:48,10,la pagina es muy facil de usar y clara
16/03/2023 18:26,10,facil
16/03/2023 17:59,10,BUENA
16/03/2023 17:59,10,son buenos
16/03/2023 17:51,10,ACCESIBLE
16/03/2023 17:37,10,NO ES COMPLICADO DE ENTENDER
16/03/2023 17:18,10,Todo razonable y facil de reservar
16/03/2023 17:14,10,Buena experiencia de compra
16/03/2023 17:13,9,Es muy sencillo
16/03/2023 17:11,10,EXCELENTE SERVICIO
16/03/2023 17:07,10,POR EL BUEN SERVICIO
16/03/2023 17:00,9,"es fácil y amigable, sin errores ni tardanzas"
16/03/2023 15:35,10,BUEN SERVICIO
16/03/2023 15:34,10,muy amigable el portal
16/03/2023 15:14,10,Easy to use and price is very competitive
16/03/2023 14:13,10,EL SERVICIO Y LOS PRECIOS
16/03/2023 12:29,10,por servicio rapido
16/03/2023 07:15,10,claro que si
16/03/2023 05:26,10,ok
16/03/2023 04:59,10,Me gusta
16/03/2023 04:55,10,"Ha sido facil y rápido, gracias"
16/03/2023 04:25,9,PRECIO
16/03/2023 04:01,10,TODO MUY ACCESIBLE
16/03/2023 03:34,9,cada vez esta mejor su sistema   Gracias.
16/03/2023 03:30,9,Facilidad
16/03/2023 03:26,10,todo muy bien
16/03/2023 03:24,10,todo el proceso ha sido claro en la compra
16/03/2023 03:16,10,Por los precios
16/03/2023 02:55,10,"MUY EFICIENTE Y TE EVITAS LA MOLESTÍA DE ESTAR HABLANDO POR TELEFONO MIL VECES HASTA QUE SE DIGNEN A CONTESTAR, LO RECOMIENDO AMPLIAMENTE"
16/03/2023 02:44,10,the best
16/03/2023 02:43,10,.
16/03/2023 02:37,10,Muy buen servicio
16/03/2023 02:27,10,MUY EFICIENTE PARA RESERVAS Y CAMBIOS
16/03/2023 02:05,10,muy comodo y practico
16/03/2023 01:32,9,Buen servicio y página amigable
16/03/2023 01:17,10,rapido
16/03/2023 01:16,9,.
16/03/2023 01:11,10,Todo fue muy sencillo !! Gracias !
16/03/2023 01:00,10,eficientes
16/03/2023 00:48,10,es muy facil
16/03/2023 00:47,10,nice
16/03/2023 00:41,10,Muy muy fácil hacer el cambio de itinerario
15/03/2023 23:56,9,MUY BIEN
15/03/2023 23:43,10,ES FÁCIL DE USAR
15/03/2023 23:39,10,SON BUENOS
15/03/2023 23:32,10,por eficaces
15/03/2023 23:21,10,se administraron sin problemas los adicionales a equipaje
15/03/2023 23:16,10,excelente plataforma
15/03/2023 23:16,10,por el buen servicio y la gran ayuda
15/03/2023 23:05,9,FACIL PARA REALIZAR LOS CAMBIOS
15/03/2023 21:56,10,todo bien
15/03/2023 21:49,10,Muy recomendado
15/03/2023 21:47,10,FAcil de usar
15/03/2023 21:37,10,Fue fácil y rápido.
15/03/2023 21:27,9,BUENO Y BARATO
15/03/2023 20:51,10,facil y rapido
15/03/2023 20:50,10,POR EFICIENTES......... FELICITACIONES!!!!
15/03/2023 20:36,10,Las veces que he viajado con Viva Aerobús ha sido un proceso muy rápido
15/03/2023 20:24,10,Es muy claro y sencillo porque dan muy bien los pasos a seguir
15/03/2023 20:03,10,Rápido servicio
15/03/2023 19:56,10,POR ECONOMIA
15/03/2023 19:41,10,PAGINA VIVA MUY CORDIAL CON EL USUARIO
15/03/2023 19:37,10,Perfecto!
15/03/2023 19:36,10,"por su forma de reservar vuelo, es amigable"
15/03/2023 18:26,10,Muy sencillo cambiar de itinerario y los costos no son altos
15/03/2023 18:21,10,Posibilidad de cambio de vuelo
15/03/2023 18:12,9,FORMA FACIL  Y SENCILLA
15/03/2023 18:09,10,ES MUY SENCILLO EL PROCESO DE SELECCION DE VUELO
15/03/2023 18:02,9,BUEN SERVICIO
15/03/2023 17:53,10,excelente servicio
15/03/2023 17:43,10,RAPIDEZ
15/03/2023 17:14,10,Porque el uso de la aplicacioinón es muy práctico
15/03/2023 17:03,10,es muy rapido
15/03/2023 16:52,9,"Mejoro mucho la claridad de lo que estas seleccionando, y el cobro que te estan haciendo"
15/03/2023 16:48,10,BUEN SERVICIO
15/03/2023 16:26,10,"Por su excelente servicio, puntualidad y precios."
15/03/2023 16:09,10,RAPIDO Y FACIL
15/03/2023 16:07,9,.
15/03/2023 15:53,10,FACIL DE MANEJAR EL SISTEMA
15/03/2023 15:50,10,POR TODO ES EXELENTE EL SERVICIO
15/03/2023 14:31,9,Buen servicio
15/03/2023 14:30,10,"Siempre hay vuelos económicos, me deja hacer cambios sin costo o que sea tan elevado, gracias"
15/03/2023 12:38,10,ES MUY FACIL NAVEGAR Y ESTAN CLARAS LAS OPCIONES QUE TIENEN
15/03/2023 08:08,10,Excelente servicio
15/03/2023 06:17,10,muy claro
15/03/2023 06:09,10,GRACIAS
15/03/2023 05:56,10,muy amigable
15/03/2023 05:26,9,Herramientas de utiles con facilidad de uso
15/03/2023 05:08,10,muy rapido el tramite
15/03/2023 04:23,10,pagina uti;
15/03/2023 04:06,9,accesible
15/03/2023 03:25,10,BUEN SERVICIO
15/03/2023 03:22,10,Muy facil y rapido
15/03/2023 02:57,9,FUE MUY SENCILLO Y ECONOMICO PRINCIPALMENTE
15/03/2023 02:46,10,es facil y sencillo
15/03/2023 02:21,9,la verdad es que si han mejorado mucho la experiencia de usuario
15/03/2023 02:09,10,Práctico y sencillo
15/03/2023 01:53,10,Excelente servicio
15/03/2023 01:53,10,muy fácil
15/03/2023 01:49,9,muy bueno
15/03/2023 00:31,10,es la mejor :)
15/03/2023 00:25,10,porque no es difícil interactuar en la página
15/03/2023 00:06,10,muy facil y rapido
14/03/2023 23:59,10,FACIL TRÁMITE
14/03/2023 23:57,10,por lo eficaz que son
14/03/2023 23:51,10,muy facil realizar los ajustes
14/03/2023 23:08,10,La página más ágil para compras por internet
14/03/2023 22:30,10,Muy facil
14/03/2023 22:27,10,es claro lo que se paga
14/03/2023 22:13,10,facil uso
14/03/2023 22:08,9,Pagina muy amigable
14/03/2023 21:54,10,BUEN SERVIVIO
14/03/2023 21:46,10,excelente plataforma
14/03/2023 21:41,10,Excelente
14/03/2023 21:18,10,genial
14/03/2023 21:13,10,siempre encuentro los mejores vuelos
14/03/2023 20:55,9,Facil de cambiar muy entendible
14/03/2023 20:51,10,my facil y rapido
14/03/2023 20:51,9,Muy intuitivo el portal.
14/03/2023 20:19,9,FACIL Y RAPIDO
14/03/2023 20:05,10,GRACIAS
14/03/2023 19:51,10,RÁPIDO Y SIN COMPLICACIONES
14/03/2023 19:43,10,SERVICIO
14/03/2023 19:38,10,Excelente servicio
14/03/2023 19:17,10,es rapido
14/03/2023 19:17,9,si los recomiendo
14/03/2023 19:16,10,Porque es muy ràpido y econòmico
14/03/2023 19:15,10,claridad y eficiencia
14/03/2023 19:14,10,Me encantan
14/03/2023 19:06,10,EXELENTE SERVICIO
14/03/2023 18:59,10,MUY ENTENDIBLE SU SISTEMA
14/03/2023 18:56,10,rapido
14/03/2023 18:55,9,todo bien veremos el vuelo
14/03/2023 18:52,10,muy buen servicio
14/03/2023 18:48,10,Porque me permitieron cambiar el vuelo
14/03/2023 18:34,10,"la página es amigable , no es difícil hacer un cambio"
14/03/2023 18:20,10,rapido y bueno
14/03/2023 18:06,10,Facil y práctico de usar el sitio
14/03/2023 18:03,9,Es fácil y rápido
14/03/2023 17:59,10,rapidez
14/03/2023 17:46,10,Es muy ergonómico
14/03/2023 17:23,10,un buen servicio y rapido
14/03/2023 17:19,10,siempre resuelven mis dudas y apoyan
14/03/2023 16:57,10,EXCELENTE SERVICIO Y MUY RAPIDO HACER EL CAMBIO
14/03/2023 16:55,10,FACILIDAD
14/03/2023 16:50,9,servicio muy agil
14/03/2023 16:45,10,hasta el momento por su puntualidad
14/03/2023 16:44,10,viva no me queda mal como volaris
14/03/2023 16:36,10,facil cambiar vuelos gracias!
14/03/2023 16:27,9,NO SE
14/03/2023 16:11,10,excelente
14/03/2023 15:52,10,rapido
14/03/2023 15:41,10,POR LOS SERVICIO SIEMPRE A TIEMPO
14/03/2023 15:13,10,SI
14/03/2023 14:54,10,BUEN PRECIO
14/03/2023 14:18,10,muy facil de hacer los cambios muy didactica la pagina
14/03/2023 06:32,10,"es muy práctico su uso, reduce sumamente tiempo de espera en comparación con llamar o ir a la agencia"
14/03/2023 05:07,10,RAPIDEZ Y PRECIO
14/03/2023 05:01,10,Buen servicio
14/03/2023 04:46,9,por los precios y atencion
14/03/2023 04:43,10,muy sencillo
14/03/2023 04:06,10,PROCESO SENCILLO
14/03/2023 03:54,10,FACIL DE USAR Y PRECIO
14/03/2023 03:49,10,CAMBIO BUEN PRECIO
14/03/2023 03:49,10,RAPIDEZ
14/03/2023 03:47,10,RAPIDO Y SEGURO
14/03/2023 03:29,10,EXCELENTE SERVICIO
14/03/2023 02:52,10,Plataforma muy sencilla
14/03/2023 02:49,10,BUEN SERVICIO
14/03/2023 02:44,10,Es rápido de manejar
14/03/2023 02:02,10,la claridad para agregar servicios.
14/03/2023 01:41,9,"El journey experience está siendo más agradable cada par de años. Hace una década a ahora, es evolución de admirarse."
14/03/2023 01:34,10,fACIL Y RÁPIDO
14/03/2023 00:39,10,Fue fácil y rápido
14/03/2023 00:28,10,todo muy amigable.
14/03/2023 00:24,10,PORQU LOS CAMBIOS SON MU RAPIDOS
14/03/2023 00:19,10,PORQUE FUE FACIL HACER EL PAGO EN LA PAGINA WEB
14/03/2023 00:00,10,Proceso sencillo
13/03/2023 23:56,10,Eficiente
13/03/2023 23:27,10,es muy rapido
13/03/2023 23:21,10,MUY FACIL
13/03/2023 22:59,10,MUY BUEN SERVICIO
13/03/2023 22:51,10,"es muy sencillo, solo creo que se encarece el precio mucho"
13/03/2023 22:44,10,Buen sistema
13/03/2023 22:21,10,muy funcional
13/03/2023 22:05,10,Muy amigable y sencillo
13/03/2023 21:58,10,muy comodo falta poder cambiar de destino
13/03/2023 21:26,9,Por su seguridad en datos
13/03/2023 21:09,10,servicio y facil acceso a la pagina
13/03/2023 20:52,10,Facil y sencillo
13/03/2023 20:36,10,siempre son la mejor opcion
13/03/2023 20:13,9,Fácil de usar
13/03/2023 19:59,10,PRECIO
13/03/2023 19:41,10,MUY BUEN SERVICIO Y ATENCION
13/03/2023 19:05,10,SON EXCELENTES
13/03/2023 18:51,10,Super facil de usar
13/03/2023 18:36,10,PERMITE PENSAR Y PODER ACTUAR
13/03/2023 18:07,10,es super accesible y es muy intuitiva la aplicacion
13/03/2023 18:00,10,"Interface amigable e intuitiva, facilita la compra o la modificación de vuelos en linea."
13/03/2023 17:50,10,FACIL
13/03/2023 17:46,10,buenos precios y atencion
13/03/2023 17:27,10,FACIL Y RAPIDO
13/03/2023 17:13,10,rapido y bueno
13/03/2023 16:56,10,Flexible y facil
13/03/2023 16:43,10,Es muy rápido
13/03/2023 16:33,10,todo excelente
13/03/2023 16:33,10,todo excelente hasta el momento con viva
13/03/2023 16:32,10,ES FUNCIONAL GRACIAS
13/03/2023 15:52,9,buen servicio
13/03/2023 15:38,10,Muy fácil!
13/03/2023 15:01,9,es facil hacerlo
13/03/2023 14:59,10,Fue fácil la reservación
13/03/2023 14:15,10,TODO BIEN
13/03/2023 13:59,10,todo fluido
13/03/2023 13:47,10,Excelente aerolinea
13/03/2023 13:20,10,Facil
13/03/2023 12:02,10,MUY CLARO Y RAPIDO
13/03/2023 06:19,10,Plataforma muy amigable
13/03/2023 04:11,10,POR SUS BUENAS ATENCIONES
13/03/2023 04:03,9,ES MUY FACIL
13/03/2023 02:41,10,RAPUDSI
13/03/2023 02:41,10,Porque trabajo en Vivaaerobus
13/03/2023 01:29,10,Excelente
13/03/2023 01:16,10,EXCELENTE Y RAPIDO SERVICIO
13/03/2023 00:55,10,Flexibilidad
13/03/2023 00:50,10,ESTA CLARO Y NO METE POR DEFAUL CARGOS EXTRES TRAMPOSOS
12/03/2023 23:10,9,"Solo traten de apoyar al consumidor, si lo apoyan mas les serán enormemente leales."
12/03/2023 22:17,10,"al día de hoy, he tenido buen servicio"
12/03/2023 22:10,10,sitio intuitivo
12/03/2023 22:08,10,OK
12/03/2023 20:34,10,PAGINA MUY AMIGABLE
12/03/2023 20:02,10,muy fácil de usar
12/03/2023 19:43,9,buen servicio
12/03/2023 19:24,10,LA FACILIDAD DE CAMBIOS .. MUY BUENOS
12/03/2023 18:08,10,EXCELENTE SERVICIO
12/03/2023 18:07,10,FACIL Y ECONOMICO
12/03/2023 18:02,10,Facil y sencillo
12/03/2023 17:54,10,buen servicio
12/03/2023 17:30,10,EXCELENTE
12/03/2023 17:26,10,Website es may facil
12/03/2023 16:30,10,es rapido y facil
12/03/2023 16:17,10,EXCEÑLENTE SERVICIO
12/03/2023 16:03,9,Buen servicio
12/03/2023 15:34,10,"Fácil de uso, amigable"
12/03/2023 13:38,10,EXCELENTE SERVICIO
12/03/2023 13:08,10,por onestidad y buen Servicio Gracias
12/03/2023 05:22,10,N
12/03/2023 05:05,10,SALUDOS
12/03/2023 04:52,10,buen servicio
12/03/2023 04:47,10,.
12/03/2023 02:52,9,buen servicio
12/03/2023 02:34,10,facil
12/03/2023 02:17,10,"Se me olvido anexar maleta y pude hacer el cambio super facil, gracias!"
12/03/2023 01:37,10,Web de fácil manejo
12/03/2023 01:11,10,bien
12/03/2023 00:57,10,Rapido
12/03/2023 00:08,10,EFICIENCIA Y ECONOMIA
12/03/2023 00:04,9,AGILIDAD Y MUY AMIGABLE
11/03/2023 22:23,9,Rapidez
11/03/2023 21:19,10,Es fácil y rápido
11/03/2023 21:07,9,fue rapido
11/03/2023 21:03,10,es facil su informacion
11/03/2023 19:43,10,por que tehace revisar bien tus necesidades
11/03/2023 19:12,10,servicio
11/03/2023 19:06,10,"EXCELENTE SERVICIO, FACILIDDAD PARA NAVEGAR POR LA PAGINA"
11/03/2023 19:04,10,FUE FACIL
11/03/2023 18:52,10,"EL PROCESO ES  MUY PACIL, YESTOY MUY SATISFECHA CON EL COSTO DEL CAMBIO DE HORARIO QUE ACABO DE HACER"
11/03/2023 18:11,10,Porque fue muy facil y barato cambiar mi vuelo
11/03/2023 17:45,10,Buen servicio
11/03/2023 17:41,10,amigable
11/03/2023 17:37,10,ES MUY SENCILLO HACER CAMBIOS
11/03/2023 17:20,10,EXCELENTE SERVICIO DIGITAL
11/03/2023 16:34,9,Facil. caro el equipaje documentado
11/03/2023 12:23,10,Me parece muy sencillo y rapido el proceso para reservar boletos
11/03/2023 06:13,10,POR PLATAFORMA AMABLE
11/03/2023 06:05,10,EXCELENTE SERVICIO
11/03/2023 04:32,10,es facil y comoda
11/03/2023 04:19,10,Excelente servicio
11/03/2023 03:23,10,bien
11/03/2023 02:38,10,fue rapido
11/03/2023 02:15,9,muy eficiente la plataforma
11/03/2023 02:05,10,buen servicio
11/03/2023 01:50,10,ME HA SIDO DE GRAN UTILIDAD ESTE PROCESO
11/03/2023 01:42,10,rápido
11/03/2023 01:05,10,POR LA FACILIDAD
11/03/2023 00:35,10,Es muy rapida y segura la atencion en linea. Gracias
11/03/2023 00:13,10,Fácil de usar y muy rápido
11/03/2023 00:13,10,FLEXIBILIDAD DE CAMBIOS
11/03/2023 00:02,10,Flexible
10/03/2023 23:46,10,Na
10/03/2023 23:35,10,HAN SIDO MUY EFICIENTES Y CON CALIDAD
10/03/2023 23:31,10,RAPIDEZ
10/03/2023 22:19,10,N/A
10/03/2023 22:15,10,Fue facil hacer el cambio de vuelo reservado
10/03/2023 22:13,10,todo bien
10/03/2023 21:46,10,SENCILLO Y AGIL
10/03/2023 21:45,10,TODO BIEN
10/03/2023 21:33,10,EXCELENTE
10/03/2023 20:57,9,FACIL ACCESO
10/03/2023 20:46,10,excelente
10/03/2023 20:34,9,por sus precios justos y por su exelente atencion
10/03/2023 19:55,10,es facil hacerlo
10/03/2023 19:35,10,.
10/03/2023 19:29,10,1
10/03/2023 19:28,10,RAPIDO Y EFICIENTE
10/03/2023 18:47,10,buen servicio
10/03/2023 18:30,10,Muy fácil la gestión
10/03/2023 18:26,10,EFICIENTES
10/03/2023 18:12,9,"ha mejorado mucho el servicio de la página, es más versátil"
10/03/2023 18:09,10,flexibilidad
10/03/2023 17:58,10,ÁGIL Y SENCILLO PROCEDIMIENTO SIN COMPLICACIONES
10/03/2023 17:54,10,Por la facilidad para realizar cambios.
10/03/2023 17:54,9,por su rapidez
10/03/2023 17:44,10,todo muy bien
10/03/2023 17:44,9,todo muy bien
10/03/2023 17:29,10,fACIL DE REALIZAR LA COMPRA
10/03/2023 17:29,10,la mejor plataforma y transparencia de compra.
10/03/2023 17:25,9,"Es practico, solo diria que existieran mas opciones para elegir el tipo de combo cuando uno no quiere tomar algo de mayor costo."
10/03/2023 17:00,9,Por que es facil
10/03/2023 16:59,10,ME ENCANTA PODER HACER CAMBIOS SIN CONTRATIEMPOS Y EL SERVICIO
10/03/2023 16:38,10,Excelente Servicio
10/03/2023 16:27,10,ha mejorado mucho el servicio
10/03/2023 16:12,10,Facilidad y seguridad
10/03/2023 16:06,10,e
10/03/2023 15:14,10,excelente servicio
10/03/2023 15:02,9,Porque brindan un buen servicio
10/03/2023 14:42,10,Sencillo
10/03/2023 14:38,10,Super facil y rapido
10/03/2023 14:24,10,BUENAS POLITICAS
10/03/2023 12:53,10,Porque son claros
10/03/2023 09:12,10,POR PRACTICIDAD
10/03/2023 06:42,10,las indicaciones son fáciles de seguir
10/03/2023 06:31,10,FACIL DE UTILIZAR
10/03/2023 06:04,10,FACILIDAD DE RESERVACION YBUENOS PRECIOS
10/03/2023 04:51,10,Es facil
10/03/2023 04:38,9,FACIL
10/03/2023 03:00,9,Práctica
10/03/2023 02:53,10,fuente
10/03/2023 02:50,10,MUY BUEN SERVICIO
10/03/2023 02:29,10,FACIL
