Button name,Rating,Text
Doters,1,No se puede continuar despues de ingresar el codigo. Aparte 30 segundos es muy poco para checar email cuando estas en redes lentas
Doters,3,"Quiero hacer cambio de contraseña, me mandan el código de 6 dígitos  los ingreso y de ahí ya no da acceso "
Desktop New Site,4,"Fué agradable y satisfactorio volar con ustedes, viaje redondo a cancún. Pero todo fué lamentablemente borrado por el hecho de que en el AICM abrieron nuestras maletas y nos robaron ropa de marca, escogieron con lo que se quisieron quedar, me gustaría que ante tantas quejas, viva aerobus tomara cartas en el asunto. Necesitamos apoyo de la earolínea ante estos robos que hacen lamentable la experiencia. Es urgente nos apoyen a los pasajeros con este grave problema."
Desktop New Site,2,Intento pagar con una tarjeta de dbito VISA y no me permite. Cambie la forma de pago para hacerlo en Oxxo y tampoco permite
Doters,1,Muy lento 
Desktop New Site,2,"CFDI40999. Error no clasificado. - The element 'OtrosCargos' in namespace 'http://www.sat.gob.mx/aerolineas' has incomplete content. List of possible elements expected: 'Cargo' in namespace 'http://www.sat.gob.mx/aerolineas'.  ARRIBA DATOS DEL ERROR DE LA PAGINA. RESERVACION R6M9TY a nombre de Christian Alejandro Martinez Rojas. Datos de Facturacion. RFC: AEC190719U44. Razon social: Asesoria Empresarial corporativa y estrategica en administracion y procesos de negocio. CP: 66604, Regimen: General de Ley. Uso CFDI: Gastos en General, Correo: administrador@asecor.mx  Favor de enviar la factura o contactar"
Doters,1,Para reestablecer mi contraseña recibo mi codigo y lo pongo en los campos que me marcan pero no hay un botón de Aceptar y por lo que no pasa absolutamente nada con esos números y no puedo hacer mi cambio
Desktop New Site,1,Falla la página desde el principio; se queda pensando
Doters,1,Ya me registre y no puedo comprar los boletos 
Desktop New Site,1,no me despliega la opción de menor
Doters,2,Sordo Silencio dijo favor
Desktop New Site,1,No me deja terminar de comprar los vuelos
Desktop New Site,2,que es el cobro de reembolso total en adicionales? 
Desktop New Site,2,"Un servicio al cliente más efectivo para usuarios en Colombia, no he podido contactarme vía telefónica con ustedes si no es pagando una tarifa de llamada internacional."
Desktop New Site,2,No me deja pagar con mi tarjeta débito.
Desktop New Site,2,no puedo cambiar fecha de nacimiento
Desktop New Site,3,No entiendo por qué el valor del tiquete aumenta cuando aumenta el número de pasajeros.
Desktop New Site,1,"Quiero hacer una reserva de paquete hotel-avión y no veo las opciones en la página.....ni guía de instrucciones, .....nada...."
Doters,2,"en la pagina mencionan Empresa A, empresa B, y doters.  Esto es super confuso, despues de visitar varias veces la pagina me di cuenta que se referian a que son ejemplos de empresas"
Doters,1,"En ningun lado se menciona como COMO voy a redimir los puntos doters en un vuelo nacional, no dice nada!"
Doters,1,Puse mis datos correctos y dice que la contraseña está mal. Es una trampa??? No son serios.
Desktop New Site,1,NO PUEDO PREGUNTRA POR EL CHEK 
Desktop New Site,2,INTENTO FACTURAR Y ME INDICA QUE POR EL MOMENTO NO SE PUEDE FACTURAR
Doters,1,No sirve la página para reestablecer la contraseña.
Doters,2,"No hay modo de entrar después de ingresar datos de usuario y contraseña, pasa lo mismo al ingresar el código se recuperación de contraseña "
Doters,2,Me registre y compré mis boletos en etne y no me agregaron puntos como hay que aplica
Desktop New Site,2,"HOLA BUENAS TARDES HICE UNA COMPRA DE UN VUELO Y YA ME COBRARON Y AL PAGAR ME DICE LA PAGINA QUE HUBO UN PROBLEMA Y NO ME DIO NI EL VUELO, Y YA ME DESCONTARON EL BOLETO DE MI TARJETA."
Doters,2,"Para tratar de recuperar la contraseña, envía  el código de recuperación,  pero de ahí no pasa nada"
Desktop New Site,1,No me permits aggregator una maleta
Doters,1,LA PAGINA NO RESPONDE NUNCA SE PUDO INICIAR SESIÓN
Doters,1,La aplicación no me permite entrar No puedo poner una contraseña 
Doters,1,"Compre 2 vuelos ya registrado en Doters y sigo con 0 puntos, no sirve su sistema puros cuentos, muy deficiente "
Desktop New Site,1,"Realmente mal servicio, extraviaron mi maleta, levante reporte y no me han dado respuesta, ya van 2 dias que no tengo ropa... Que solución ofrecen?"
Desktop New Site,5,Kindly process refund to original form of payment. PNR - Y4CMHR and HY45TM
Desktop New Site,1,no estoy consiguiendo comprar la equipaje e elegir lo assiento por error en la página
Desktop New Site,2,EN LA PAGINA PARA FACTURACION NO FUNCIONA Y LOS OPCIONES QUEDAN DE APOYO NO SIRVE DE NADA LA SOLUCION QUE DAN 
Desktop New Site,2,"No estoy seguro porque me esta cobrando ""diferencias de tarifas"" cuando mi viaje es iqual que antes, excepto el horario."
Doters,1,No tienen un pto boton de aceptar. Solo cancelar y mandar el código 2 veces
Desktop New Site,1,no aparecen los meses sin intereses
Doters,2,No encuentró como ingresar a mi perfil para actualizar datos
Desktop New Site,1,"El tener que marcar para solicitar la posibilidad de cambiar mis apellidos, para que en llamada digan que hay que mandar un correo, no es para nada eficiente ni estimula consumir con ustedes, al contrario, aleja a los clientes, este tipo de movimientos pueden hacerse de forma transparente y directamente por el usuario sin depender de otras áreas y sus tiempos de atención, por este tipo de cosas uno prefiere otras aerolíneas aunque sea más costoso, con Aeromexico y Volaris no tengo que hacer ese proceso ridículamente innecesario.  Ojalá hagan esto más eficiente."
Doters,1,"No puedo acceder, me manda el código lo pongo y de ahí no pasa"
Doters,1,"No puedo ingresar desde etn, siempre me dicen que están incorrectos mis datos pero cuando ingreso directamente a doters me carga la información, como he podido entrar no he acumulado puntos"
Doters,4,Vijajar
Doters,2,He realizado varias compras pero no se ve reflejado mis puntos
Desktop New Site,3,"ESTOY TRATANDO DE ENCONTRAR DONDE PUEDO SOLICITAR UNA COMPENSACION POR LA DEMORA DE MAS DE 7 HORAS EL DIA 12/20/2022.EL VUELO VB215 /OCH62D QUE PARTIA DE SAN ANTONIO A SILAO A LAS 11;45 PERO NO SALIO HASTA LAS 6 DE LA TARDE LLEGANDO A LAS 9;30 DE LA NOCHE, A SILAO.QUE DEBEDIDO A QUE SE PONCHO UNA LLANTA..LA RESERVACION FUR PARA MICHAEL GARCIA , ESTAMOS SOLICITANDO UN REMBOLSO ADECUADA COMO DICE AQUI EN SU PAGINA.DEBEDIDO A LA EXTENSA DEMORA TUVIMOS QUE CANCELAR OTRO VIAJEQUE TENIAMOS PARA LA BASILICA PORQUE LLEGO MUY TARDE.NO ENTIENDO COMO UNA AEROLINEA NO TENGA PARTES EN CADA AEROPUERTO,MI FAMILIA Y YO VIAJAMOS SEQUIDO ESTE VUELO Y NUNCA SE HABIA DEMORADO TANTO.POR FAVOR SEAN JUSTOS.GRACIAS."
Desktop New Site,1,no estoy consiguiendo comprar mi equipaje e elegir mi assiento y de mi novia.
Desktop New Site,1,"Compre un vuelo de Zihuatanejo a la CDMX seleccionando la tarifa SMART por que entre las cosas que me intersaron fue el servicio de VIVA PLAY, el cual lamentablemente no pude disfrutar.  Hable al telefono de contacto y directamente en mostrador y nadie me pudo resolver para utilizar el servicio.  ¿como podemos resolver este servicio que no fue posible usarlo por que simplmente no me llegó el mail que dijeron que iba a llegar y tampoco me dieron una solucion previo a bordar mi vuelo y tampoco durante el mismo?  "
Desktop New Site,1,buuuu
Desktop New Site,1,"ES LA SEGUNDA VEZ QUE INTENTO VOLAR EN ESTA AEROLINEA Y NO HACEPTA NINGUN METODOS DE PAGO, DEBITO CREDITO PAYPAL, TODO REBOTA, UNA MIERDA COMPLETA"
Desktop New Site,2,No quiero elegir asiento y no me deja continuar con la reservación 
Desktop New Site,2,"No encontramos la fforma de cambiar el destino en su pàgina ni en la App, llevo màs de 1 hr buscando y esto es bastante perdida de tiempo."
Doters,4,Como salgo de la pagina?
Desktop New Site,1,"proporcionen sus precios como deben de ser, completos y no muestren tarifas que son TOTALMENTE enganosas, tarifas falsas en las que se escudan con posterior mostrarlas con impuestos y cobros por elegir un asiento. Por eso, y por mas,  son la peor aerolinea del pais.  "
Desktop New Site,1,No hay respuesta ni por teléfono ni por whatsapp.
Desktop New Site,2,"No me explico porque si me permitieron cambiar el vuelo pero, a la hora de cambiar el nombre es exagerado lo que me estan cobrando"
Doters,2,No funciona
Desktop New Site,1,"llevo 3 semanas queriendo facturar un viaje y su porqueria de página no me permite hacerlo. me dice..."" por el momento no es posible procesar su solicitud. favor de intentarlo mas tarde"" y asi llevo todo el mes. O me mandan la factura a la brevedad o me regresan el dinero pagado por su cochino viaje que ademas tuvo demoras de 6 horas..."
Desktop New Site,1,"siempre dice un precio y cuando buscas los vuelos no aparece ese precio, siempre sta mas caro"
Doters,2,"Me uni al programa, hice una compra ya hace un mes y aun no veo ninguna actividad ni puntos en mi cuenta."
Doters,1,No se manda el código para recuperar contraseña
Desktop New Site,1,No me aceptaron mi tarjeta
Desktop New Site,1,Ligaron mi correo al nombre de otra persona!!! 
Doters,2,Quiero recuperar mi contraseña y no me da respuesta 
Desktop New Site,1,No pude hacer check in porque me dicen que no hay asientos disponibles
Desktop New Site,1,3 meses queriendo hacer un pago con un voucher y nunca tienen abilitada la opcion
Doters,1,Pasos simples para usar mis puntos 
Desktop New Site,1,"Desgraciadamente el día de hoy para abordar mi vuelo me encontré con un pasajero inhalando algún solvente cosa que inmediato se le informó a su personal a lo cual de forma déspota respodio y yo que ni lo he visto ni me consta, desgraciadamente este tipo de comportamiento deja mucho que desear de cualquier empresa  "
Doters,2,"Después de ingresarla el código de seis dígitos, no habilita alguna opción de siguiente para completar el proceso de cambio de contraseña"
Desktop New Site,1,"Me están cobrando adicionales cuando no elegí ninguno, revisé 3 veces y dice 0 pesos en esta etapa. Por lo tanto no puedo comprar mi vuelo a Tuxtla porque no quiero pagar este dinero.    También intenté usar mi perfil pero no me dejó modificar mi nombre así que no pude..."
Desktop New Site,1,"son unos pendejos, me cobran demasiado para reagendar un vuelo y no me dejan pagar en tarjeta y sus malditos pagos de servicios ninguno funciona, chingen a su madre"
Desktop New Site,1,No puedo usar mi tarjeta de credito canadiense? Como se supone que debo reservar. Dice que el numero de mi tarjeta de credito es incorrecto y mi banco bloqueo mi tarjeta de credito porque intente usarla en su sitio. Esto es muy frustrante. Por que su sitio web no se reconoce como un sitio legitimo y se denuncia como frauds?
Desktop New Site,4,"El 26 de diciembre del 2022, aproximadamente a las 17:30 hrs. olvidé mi credencial de elector en la charola del área de seguridad.  ¿Sería posible que me la enviaran, por cobrar a la dirección que se encuentra en la misma?  Gracias  Ma. Lourdes Eugenia Pérez Malagón"
Desktop New Site,2,necesito la factura de mi compra y tengo dos semanas sin poderla generar por supuestos problemas de la pagina
Desktop New Site,2,tengo casi dos semanas y no he podido generar mi factura
Doters,4,"Está muy bien, solo ya tienen mucho sin poder ver nuestros puntos etc. Arreglen eso para ver toda la actividad por favor ?? Y a seguir ganando "
Desktop New Site,1,I am so angry my flight keeps disapearing from my basket and when i search it again the price keeps going up and up!!!!!! ridiculous!
Doters,1,No envía correo para recuperar cuenta
Desktop New Site,2,quiero que me ayuden por favor diciendomen como puedo pagar un ajuste para cambio de fecha de mi vuelo por el motivo de que no puedo viajar en la fecha que escogi y al parecer el vuelo no me permite hacer ajustes de cambio de fecha me parece injusto que una persona que no tome el vuelo lo deva de perder
Desktop New Site,2,tratando de hacer un itinerario la pagina de vuelo no termina de descargar nunca
Desktop New Site,2,"No da opción a meses sin intereses, he comprado otros vuelos pero específicamente con este (Reynosa -cancun 05 marzo 2023) no me permite MSI ni santander ni HSBC que supuestamente tienen convenio con la aerolínea y que en compras con otros vuelos de la aerolínea no había tenido problemas."
Desktop New Site,1,"A LA FECHA NO ME HAN ENVIADO MI FACTURA DE MI VUELO COMPRADO EN DICIEMBRE 2022 CON RESERVA LYGLJZ  POR $3,169.10  UN ASESOR TELEFONICO DE UDS. ME ASEGURO YA SE HABIA FACTURADO, LOS CONTADORES YA ENTRARON AL SAT Y NO HAY NINGUNA FACTURA DE USTEDES, POR LO QUE ME SIENTO MUY MOLESTA,  ¡A CASO SU EMPLEADO ES UN MENTIROSO?  O CUAL ES LA SERIEDAD DE VIVAAEROBUS? "
Desktop New Site,1,"Es muy complicado crear una cuenta,"
Desktop New Site,5,felicidades 
Desktop New Site,1,"no se que cambios han hecho recientemente, pero de un sistema sencillo para reservar y comprar, ahora se batalla DEMASIADO. No me deja comprar boleto porque tengo una reservación pendiente, pero no me deja cancelarla en el carrito. No es la primera vez que sucede, pésimas implementaciones de cambios en el sistema"
Desktop New Site,1,No puedo facturar dos boletos de avion del mes de diciembre
Doters,1,"No Funciona, se traba mucho, cambio la contraseña un día, y a la siguiente vez que lo uso, ya no la acepta."
Desktop New Site,1,GENERA UN MENSAJE ERROR
Desktop New Site,1,"Lo sentimos, algo salió mal. Por favor intenta nuevamente. 018551b4-7abc-4190-b53a-6391fa213e15"
Desktop New Site,1,"Quiero comprar equipaje documentado adicional para mi próximo viaje. En la App cuando lo intento, se cierra y no puedo hacerlo. Lo intenté también en la página web y tampoco me da la opción, sólo me permite agregar equipaje adicional a bordo, no equipaje documentado"
Desktop New Site,2,Mi tarifa dice que puedo cambiar itinerario pero solo me deja cambiar la fecha y no la ruta. :(( Muy insatisfecha con esto.
Doters,1,"No funciona su pafina he tratado de iniciar sesión muchisimas veces y hasta el momento no he podido, ademas tarda muchisimo en abrir y nunca abre correctamente"
Desktop New Site,1,QUIERO SACAR MIP ASE DE ABORDAR Y ESTA MADRE NO ME DEJA
Desktop New Site,2,"He tratado de pagar una reserva con diferentes tarjetas, desde el teléfono, el computador, desde diferentes navegadores... nada. Compré un año de membresía de Viva Fan para acceder a beneficios, pero si no puedo realizar el pago  es dinero arrojado a la basura. Que contrariedad."
Doters,1,Pésima aplicación de doters muy lenta 
Doters,1,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
Doters,2,Me hice miembro sortee hace meses y he volado 3 veces con viva y ni un punto!
